id,location,timestamp,user_id
1721627745726898,Abuja,2024-07-22 06:55:45,1
1721627745727639,Abuja,2024-07-22 06:55:45,1
1721627745728773,Abuja,2024-07-22 06:55:45,1
1721627745729460,Abuja,2024-07-22 06:55:45,1
1721627745730148,Abuja,2024-07-22 06:55:45,1
1721627745731427,Abuja,2024-07-22 06:55:45,1
1721627745732786,Abuja,2024-07-22 06:55:45,1
1721627745733453,Abuja,2024-07-22 06:55:45,1
1721627745734146,Abuja,2024-07-22 06:55:45,1
1721627745734859,Abuja,2024-07-22 06:55:45,1
1721627745735786,Abuja,2024-07-22 06:55:45,1
1721627745736722,Abuja,2024-07-22 06:55:45,1
1721627745737824,Abuja,2024-07-22 06:55:45,1
1721627745738804,Abuja,2024-07-22 06:55:45,1
1721627745739454,Abuja,2024-07-22 06:55:45,1
1721627745740144,Abuja,2024-07-22 06:55:45,1
1721627745740695,Abuja,2024-07-22 06:55:45,1
1721627745741245,Abuja,2024-07-22 06:55:45,1
1721627745741814,Abuja,2024-07-22 06:55:45,1
1721627745742369,Abuja,2024-07-22 06:55:45,1
1721627745742909,Abuja,2024-07-22 06:55:45,1
1721627745743434,Abuja,2024-07-22 06:55:45,1
1721627745743978,Abuja,2024-07-22 06:55:45,1
1721627745744515,Abuja,2024-07-22 06:55:45,1
1721627745745053,Abuja,2024-07-22 06:55:45,1
1721627745745617,Abuja,2024-07-22 06:55:45,1
1721627745746189,Abuja,2024-07-22 06:55:45,1
1721627745746890,Abuja,2024-07-22 06:55:45,1
1721627745748129,Abuja,2024-07-22 06:55:45,1
1721627745748960,Abuja,2024-07-22 06:55:45,1
1721627745749598,Abuja,2024-07-22 06:55:45,1
1721627745750311,Abuja,2024-07-22 06:55:45,1
1721627745750938,Abuja,2024-07-22 06:55:45,1
1721627745751526,Abuja,2024-07-22 06:55:45,1
1721627745752088,Abuja,2024-07-22 06:55:45,1
1721627745752649,Abuja,2024-07-22 06:55:45,1
1721627745753225,Abuja,2024-07-22 06:55:45,1
1721627745753806,Abuja,2024-07-22 06:55:45,1
1721627745754386,Abuja,2024-07-22 06:55:45,1
1721627745754973,Abuja,2024-07-22 06:55:45,1
1721627745755733,Abuja,2024-07-22 06:55:45,1
1721627745756326,Abuja,2024-07-22 06:55:45,1
1721627745756918,Abuja,2024-07-22 06:55:45,1
1721627745757538,Abuja,2024-07-22 06:55:45,1
1721627745758154,Abuja,2024-07-22 06:55:45,1
1721627745758787,Abuja,2024-07-22 06:55:45,1
1721627745759441,Abuja,2024-07-22 06:55:45,1
1721627745760103,Abuja,2024-07-22 06:55:45,1
1721627745760734,Abuja,2024-07-22 06:55:45,1
1721627745761322,Abuja,2024-07-22 06:55:45,1
1721627745761919,Abuja,2024-07-22 06:55:45,1
1721627745762607,Abuja,2024-07-22 06:55:45,1
1721627745763359,Abuja,2024-07-22 06:55:45,1
1721627745764324,Abuja,2024-07-22 06:55:45,1
1721627745765534,Abuja,2024-07-22 06:55:45,1
1721627745766303,Abuja,2024-07-22 06:55:45,1
1721627745767067,Abuja,2024-07-22 06:55:45,1
1721627745767828,Abuja,2024-07-22 06:55:45,1
1721627745768778,Abuja,2024-07-22 06:55:45,1
1721627745769446,Abuja,2024-07-22 06:55:45,1
1721627745770168,Abuja,2024-07-22 06:55:45,1
1721627745770948,Abuja,2024-07-22 06:55:45,1
1721627745771699,Abuja,2024-07-22 06:55:45,1
1721627745772471,Abuja,2024-07-22 06:55:45,1
1721627745773261,Abuja,2024-07-22 06:55:45,1
1721627745774736,Abuja,2024-07-22 06:55:45,1
1721627745776041,Abuja,2024-07-22 06:55:45,1
1721627745777070,Abuja,2024-07-22 06:55:45,1
1721627745778150,Abuja,2024-07-22 06:55:45,1
1721627745779156,Abuja,2024-07-22 06:55:45,1
1721627745780511,Abuja,2024-07-22 06:55:45,1
1721627745781698,Abuja,2024-07-22 06:55:45,1
1721627745783369,Abuja,2024-07-22 06:55:45,1
1721627745784347,Abuja,2024-07-22 06:55:45,1
1721627745785254,Abuja,2024-07-22 06:55:45,1
1721627745786167,Abuja,2024-07-22 06:55:45,1
1721627745787962,Abuja,2024-07-22 06:55:45,1
1721627745789863,Abuja,2024-07-22 06:55:45,1
1721627745791780,Abuja,2024-07-22 06:55:45,1
1721627745793108,Abuja,2024-07-22 06:55:45,1
1721627745794275,Abuja,2024-07-22 06:55:45,1
1721627745795578,Abuja,2024-07-22 06:55:45,1
1721627745797166,Abuja,2024-07-22 06:55:45,1
1721627745799486,Abuja,2024-07-22 06:55:45,1
1721627745800805,Abuja,2024-07-22 06:55:45,1
1721627745801958,Abuja,2024-07-22 06:55:45,1
1721627745803241,Abuja,2024-07-22 06:55:45,1
1721627745804143,Abuja,2024-07-22 06:55:45,1
1721627745805112,Abuja,2024-07-22 06:55:45,1
1721627745806182,Abuja,2024-07-22 06:55:45,1
1721627745807339,Abuja,2024-07-22 06:55:45,1
1721627745808308,Abuja,2024-07-22 06:55:45,1
1721627745809230,Abuja,2024-07-22 06:55:45,1
1721627745810292,Abuja,2024-07-22 06:55:45,1
1721627745811248,Abuja,2024-07-22 06:55:45,1
1721627745812273,Abuja,2024-07-22 06:55:45,1
1721627745813406,Abuja,2024-07-22 06:55:45,1
1721627745815051,Abuja,2024-07-22 06:55:45,1
1721627745816343,Abuja,2024-07-22 06:55:45,1
1721627745817479,Abuja,2024-07-22 06:55:45,1
1721627745818771,Abuja,2024-07-22 06:55:45,1
1721627745820356,Abuja,2024-07-22 06:55:45,1
1721627745821977,Abuja,2024-07-22 06:55:45,1
1721627745824033,Abuja,2024-07-22 06:55:45,1
1721627745825417,Abuja,2024-07-22 06:55:45,1
1721627745826842,Abuja,2024-07-22 06:55:45,1
1721627745828073,Abuja,2024-07-22 06:55:45,1
1721627745829463,Abuja,2024-07-22 06:55:45,1
1721627745831352,Abuja,2024-07-22 06:55:45,1
1721627745833111,Abuja,2024-07-22 06:55:45,1
1721627745834735,Abuja,2024-07-22 06:55:45,1
1721627745835809,Abuja,2024-07-22 06:55:45,1
1721627745836946,Abuja,2024-07-22 06:55:45,1
1721627745837917,Abuja,2024-07-22 06:55:45,1
1721627745838877,Abuja,2024-07-22 06:55:45,1
1721627745839925,Abuja,2024-07-22 06:55:45,1
1721627745840916,Abuja,2024-07-22 06:55:45,1
1721627745841847,Abuja,2024-07-22 06:55:45,1
1721627745842814,Abuja,2024-07-22 06:55:45,1
1721627745843734,Abuja,2024-07-22 06:55:45,1
1721627745844667,Abuja,2024-07-22 06:55:45,1
1721627745845643,Abuja,2024-07-22 06:55:45,1
1721627745846633,Abuja,2024-07-22 06:55:45,1
1721627745848102,Abuja,2024-07-22 06:55:45,1
1721627745849262,Abuja,2024-07-22 06:55:45,1
1721627745850262,Abuja,2024-07-22 06:55:45,1
1721627745851282,Abuja,2024-07-22 06:55:45,1
1721627745852208,Abuja,2024-07-22 06:55:45,1
1721627745853168,Abuja,2024-07-22 06:55:45,1
1721627745854113,Abuja,2024-07-22 06:55:45,1
1721627745855063,Abuja,2024-07-22 06:55:45,1
1721627745856068,Abuja,2024-07-22 06:55:45,1
1721627745857062,Abuja,2024-07-22 06:55:45,1
1721627745858038,Abuja,2024-07-22 06:55:45,1
1721627745859028,Abuja,2024-07-22 06:55:45,1
1721627745860110,Abuja,2024-07-22 06:55:45,1
1721627745861141,Abuja,2024-07-22 06:55:45,1
1721627745862131,Abuja,2024-07-22 06:55:45,1
1721627745863158,Abuja,2024-07-22 06:55:45,1
1721627745864653,Abuja,2024-07-22 06:55:45,1
1721627745866039,Abuja,2024-07-22 06:55:45,1
1721627745867601,Abuja,2024-07-22 06:55:45,1
1721627745868833,Abuja,2024-07-22 06:55:45,1
1721627745869877,Abuja,2024-07-22 06:55:45,1
1721627745870949,Abuja,2024-07-22 06:55:45,1
1721627745871965,Abuja,2024-07-22 06:55:45,1
1721627745872987,Abuja,2024-07-22 06:55:45,1
1721627745874020,Abuja,2024-07-22 06:55:45,1
1721627745875103,Abuja,2024-07-22 06:55:45,1
1721627745876091,Abuja,2024-07-22 06:55:45,1
1721627745877286,Abuja,2024-07-22 06:55:45,1
1721627745878371,Abuja,2024-07-22 06:55:45,1
1721627745879423,Abuja,2024-07-22 06:55:45,1
1721627745881012,Abuja,2024-07-22 06:55:45,1
1721627745882587,Abuja,2024-07-22 06:55:45,1
1721627745883701,Abuja,2024-07-22 06:55:45,1
1721627745884809,Abuja,2024-07-22 06:55:45,1
1721627745885894,Abuja,2024-07-22 06:55:45,1
1721627745886946,Abuja,2024-07-22 06:55:45,1
1721627745888053,Abuja,2024-07-22 06:55:45,1
1721627745889153,Abuja,2024-07-22 06:55:45,1
1721627745890314,Abuja,2024-07-22 06:55:45,1
1721627745891596,Abuja,2024-07-22 06:55:45,1
1721627745892787,Abuja,2024-07-22 06:55:45,1
1721627745893900,Abuja,2024-07-22 06:55:45,1
1721627745895078,Abuja,2024-07-22 06:55:45,1
1721627745896204,Abuja,2024-07-22 06:55:45,1
1721627745897888,Abuja,2024-07-22 06:55:45,1
1721627745899448,Abuja,2024-07-22 06:55:45,1
1721627745900512,Abuja,2024-07-22 06:55:45,1
1721627745901601,Abuja,2024-07-22 06:55:45,1
1721627745902722,Abuja,2024-07-22 06:55:45,1
1721627745903847,Abuja,2024-07-22 06:55:45,1
1721627745905012,Abuja,2024-07-22 06:55:45,1
1721627745906155,Abuja,2024-07-22 06:55:45,1
1721627745907314,Abuja,2024-07-22 06:55:45,1
1721627745908505,Abuja,2024-07-22 06:55:45,1
1721627745909653,Abuja,2024-07-22 06:55:45,1
1721627745910761,Abuja,2024-07-22 06:55:45,1
1721627745911831,Abuja,2024-07-22 06:55:45,1
1721627745912974,Abuja,2024-07-22 06:55:45,1
1721627745914400,Abuja,2024-07-22 06:55:45,1
1721627745915604,Abuja,2024-07-22 06:55:45,1
1721627745916806,Abuja,2024-07-22 06:55:45,1
1721627745918066,Abuja,2024-07-22 06:55:45,1
1721627745919309,Abuja,2024-07-22 06:55:45,1
1721627745920485,Abuja,2024-07-22 06:55:45,1
1721627745922275,Abuja,2024-07-22 06:55:45,1
1721627745923467,Abuja,2024-07-22 06:55:45,1
1721627745924669,Abuja,2024-07-22 06:55:45,1
1721627745925806,Abuja,2024-07-22 06:55:45,1
1721627745927092,Abuja,2024-07-22 06:55:45,1
1721627745928255,Abuja,2024-07-22 06:55:45,1
1721627745929387,Abuja,2024-07-22 06:55:45,1
1721627745930988,Abuja,2024-07-22 06:55:45,1
1721627745932779,Abuja,2024-07-22 06:55:45,1
1721627745933973,Abuja,2024-07-22 06:55:45,1
1721627745935141,Abuja,2024-07-22 06:55:45,1
1721627745936390,Abuja,2024-07-22 06:55:45,1
1721627745937577,Abuja,2024-07-22 06:55:45,1
1721627745939076,Abuja,2024-07-22 06:55:45,1
1721627745940570,Abuja,2024-07-22 06:55:45,1
1721627745942029,Abuja,2024-07-22 06:55:45,1
1721627745943279,Abuja,2024-07-22 06:55:45,1
1721627745944438,Abuja,2024-07-22 06:55:45,1
1721627745945599,Abuja,2024-07-22 06:55:45,1
1721627745946875,Abuja,2024-07-22 06:55:45,1
1721627745948092,Abuja,2024-07-22 06:55:45,1
1721627745949207,Abuja,2024-07-22 06:55:45,1
1721627745950353,Abuja,2024-07-22 06:55:45,1
1721627745951607,Abuja,2024-07-22 06:55:45,1
1721627745952945,Abuja,2024-07-22 06:55:45,1
1721627745954158,Abuja,2024-07-22 06:55:45,1
1721627745955413,Abuja,2024-07-22 06:55:45,1
1721627745956668,Abuja,2024-07-22 06:55:45,1
1721627745957956,Abuja,2024-07-22 06:55:45,1
1721627745959312,Abuja,2024-07-22 06:55:45,1
1721627745960538,Abuja,2024-07-22 06:55:45,1
1721627745961811,Abuja,2024-07-22 06:55:45,1
1721627745963029,Abuja,2024-07-22 06:55:45,1
1721627745964336,Abuja,2024-07-22 06:55:45,1
1721627745965618,Abuja,2024-07-22 06:55:45,1
1721627745966939,Abuja,2024-07-22 06:55:45,1
1721627745968327,Abuja,2024-07-22 06:55:45,1
1721627745969840,Abuja,2024-07-22 06:55:45,1
1721627745971184,Abuja,2024-07-22 06:55:45,1
1721627745972466,Abuja,2024-07-22 06:55:45,1
1721627745973795,Abuja,2024-07-22 06:55:45,1
1721627745975073,Abuja,2024-07-22 06:55:45,1
1721627745976396,Abuja,2024-07-22 06:55:45,1
1721627745977720,Abuja,2024-07-22 06:55:45,1
1721627745979052,Abuja,2024-07-22 06:55:45,1
1721627745980486,Abuja,2024-07-22 06:55:45,1
1721627745981873,Abuja,2024-07-22 06:55:45,1
1721627745983190,Abuja,2024-07-22 06:55:45,1
1721627745984532,Abuja,2024-07-22 06:55:45,1
1721627745985871,Abuja,2024-07-22 06:55:45,1
1721627745987223,Abuja,2024-07-22 06:55:45,1
1721627745988678,Abuja,2024-07-22 06:55:45,1
1721627745990063,Abuja,2024-07-22 06:55:45,1
1721627745991377,Abuja,2024-07-22 06:55:45,1
1721627745992701,Abuja,2024-07-22 06:55:45,1
1721627745994082,Abuja,2024-07-22 06:55:45,1
1721627745995501,Abuja,2024-07-22 06:55:45,1
1721627745996823,Abuja,2024-07-22 06:55:45,1
1721627745998182,Abuja,2024-07-22 06:55:45,1
1721627745999676,Abuja,2024-07-22 06:55:45,1
1721627746001009,Abuja,2024-07-22 06:55:46,1
1721627746002542,Abuja,2024-07-22 06:55:46,1
1721627746003842,Abuja,2024-07-22 06:55:46,1
1721627746005225,Abuja,2024-07-22 06:55:46,1
1721627746006473,Abuja,2024-07-22 06:55:46,1
1721627746007780,Abuja,2024-07-22 06:55:46,1
1721627746009108,Abuja,2024-07-22 06:55:46,1
1721627746010485,Abuja,2024-07-22 06:55:46,1
1721627746011812,Abuja,2024-07-22 06:55:46,1
1721627746013059,Abuja,2024-07-22 06:55:46,1
1721627746014288,Abuja,2024-07-22 06:55:46,1
